t,x,vx
1.717640e1,3.132431e2,7.516267e1
1.720975e1,3.153856e2,6.072100e1
1.724310e1,3.172912e2,4.373934e1
1.727645e1,3.183016e2,2.332702e1
1.730980e1,3.188463e2,1.467841e1
1.734316e1,3.192802e2,8.592231e0
1.737651e1,3.194191e2,3.670289e0
1.740986e1,3.195248e2,2.639782e0
1.744321e1,3.195951e2,8.303507e-1
1.747657e1,3.195802e2,-2.727412e-1
1.750992e1,3.195769e2,-2.749425e-1
1.754327e1,3.195619e2,-3.004620e0
1.757662e1,3.193766e2,-1.365181e1
1.760997e1,3.186518e2,-2.085308e1
1.764333e1,3.179864e2,-1.668874e1
1.767668e1,3.175392e2,-1.356227e1
1.771003e1,3.170823e2,-1.149322e1
1.774338e1,3.167730e2,-7.019641e0
1.777674e1,3.166143e2,-5.886567e0
1.781009e1,3.163805e2,-5.538620e0
1.784344e1,3.162450e2,-7.335529e0
1.787679e1,3.158915e2,-8.584493e0
1.791014e1,3.156727e2,-7.752199e0
1.794350e1,3.153747e2,-7.886164e0
1.797685e1,3.151470e2,-8.586959e0
1.801020e1,3.148022e2,-5.012781e0
1.804355e1,3.148128e2,3.631754e1
1.807691e1,3.172234e2,8.350216e1
1.811026e1,3.203796e2,1.092710e2
1.814361e1,3.245081e2,1.143130e2
1.817696e1,3.280005e2,8.784267e1
1.821031e1,3.303643e2,6.389798e1
1.824367e1,3.322603e2,5.255615e1
1.827702e1,3.338680e2,3.138090e1
1.831037e1,3.343524e2,1.503070e1
1.834372e1,3.348701e2,1.184814e1
1.837708e1,3.351423e2,4.985908e0
1.841043e1,3.352025e2,1.502534e0
1.844378e1,3.352425e2,7.285053e-1
1.847713e1,3.352510e2,2.573931e-1
1.851048e1,3.352596e2,-1.814749e-1
1.854384e1,3.352389e2,-4.316138e-1
1.857719e1,3.352308e2,-6.743675e0
1.861054e1,3.347894e2,-1.739053e1
1.864389e1,3.340715e2,-1.371735e1
1.867725e1,3.338749e2,-4.505810e0
1.871060e1,3.337711e2,-3.203728e0
1.874395e1,3.336613e2,-2.815904e0
1.877730e1,3.335834e2,-1.686868e0
1.881065e1,3.335488e2,-3.642652e-1
1.884401e1,3.335591e2,-5.655615e-1
1.887736e1,3.335111e2,-1.400195e0
1.891071e1,3.334657e2,-1.717400e0
1.894406e1,3.333966e2,-2.525794e0
1.897742e1,3.332973e2,-4.182436e0
1.901077e1,3.331178e2,-2.781522e0
1.904412e1,3.331119e2,2.225036e1
1.907747e1,3.346012e2,6.533792e1
1.911082e1,3.374678e2,9.762945e1
1.914418e1,3.411098e2,1.182684e2
1.917753e1,3.453523e2,1.018318e2
1.921088e1,3.478986e2,6.832688e1
1.924423e1,3.499075e2,5.584828e1
1.927759e1,3.516218e2,3.933503e1
1.931094e1,3.525298e2,1.890270e1
1.934429e1,3.528820e2,1.340734e1
1.937764e1,3.534236e2,9.864031e0
1.941099e1,3.535396e2,2.302896e0
1.944435e1,3.535771e2,8.893389e-1
1.947770e1,3.535989e2,6.958341e-1
1.951105e1,3.536235e2,5.488322e-1
1.954440e1,3.536355e2,7.407450e-2
1.957776e1,3.536285e2,-4.014991e0
1.961111e1,3.533678e2,-1.663537e1
1.964446e1,3.525194e2,-1.915606e1
1.967781e1,3.520907e2,-1.143492e1
1.971116e1,3.517571e2,-9.201348e0
1.974452e1,3.514773e2,-5.316214e0
1.977787e1,3.514027e2,-5.763904e0
1.981122e1,3.510930e2,-7.245301e0
1.984457e1,3.509197e2,-8.894449e0
1.987793e1,3.505001e2,-1.151448e1
1.991128e1,3.501520e2,-1.025565e1
1.994463e1,3.498164e2,-1.018546e1
1.997798e1,3.494730e2,-1.257601e1
2.001134e1,3.489780e2,-1.234457e1
