t,x,vx
1.916667e1,3.087404e2,-1.249955e1
1.920000e1,3.084352e2,-5.037210e0
1.923333e1,3.084046e2,-4.470254e-1
1.926667e1,3.084054e2,-5.542167e-1
1.930000e1,3.083677e2,-6.718005e-1
1.933333e1,3.083606e2,-1.954414e-1
1.936667e1,3.083546e2,-2.485284e-3
1.940000e1,3.083604e2,1.464565e-1
1.943333e1,3.083644e2,1.257698e-1
1.946667e1,3.083688e2,1.051062e-1
1.950000e1,3.083714e2,3.402090e-2
1.953333e1,3.083711e2,6.692827e-2
1.956667e1,3.083759e2,2.262013e1
1.960000e1,3.098791e2,6.289631e1
1.963333e1,3.125690e2,9.051609e1
1.966667e1,3.159135e2,9.762147e1
1.970000e1,3.190771e2,8.481277e1
1.973333e1,3.215677e2,6.523996e1
1.976667e1,3.234264e2,4.818927e1
1.980000e1,3.247803e2,3.394068e1
1.983333e1,3.256891e2,2.027229e1
1.986667e1,3.261318e2,8.815738e0
1.990000e1,3.262768e2,3.507829e0
1.993333e1,3.263656e2,1.848455e0
1.996667e1,3.264001e2,7.690177e-1
2.000000e1,3.264169e2,1.354351e0
2.003333e1,3.264903e2,3.051585e-1
2.006667e1,3.264373e2,-1.233534e0
2.010000e1,3.264081e2,-2.376708e0
2.013333e1,3.262788e2,-9.267397e0
2.016667e1,3.257903e2,-9.581101e0
2.020000e1,3.256401e2,-2.443725e0
2.023333e1,3.256274e2,-1.938518e-1
2.026667e1,3.256271e2,-9.044601e-3
2.030000e1,3.256268e2,1.360846e-1
2.033333e1,3.256362e2,6.540437e-1
2.036667e1,3.256704e2,4.447011e-1
2.040000e1,3.256659e2,5.812231e-2
2.043333e1,3.256742e2,6.405196e-2
2.046667e1,3.256701e2,3.286032e-1
2.050000e1,3.256961e2,4.002689e-1
2.053333e1,3.256968e2,9.909249e-2
2.056667e1,3.257028e2,2.166857e0
2.060000e1,3.258413e2,4.822380e1
2.063333e1,3.289177e2,9.225661e1
2.066667e1,3.319917e2,9.567038e1
2.070000e1,3.352957e2,8.978831e1
2.073333e1,3.379776e2,7.362177e1
2.076667e1,3.402038e2,5.755309e1
2.080000e1,3.418145e2,3.909685e1
2.083333e1,3.428103e2,2.441289e1
2.086667e1,3.434420e2,1.348200e1
2.090000e1,3.437091e2,4.983479e0
2.093333e1,3.437742e2,2.365303e0
2.096667e1,3.438668e2,2.880741e0
2.100000e1,3.439663e2,2.061722e0
2.103333e1,3.440042e2,7.946875e-1
2.106667e1,3.440193e2,6.208149e-2
2.110000e1,3.440083e2,-1.720864e0
2.113333e1,3.439045e2,-6.028137e0
2.116667e1,3.436065e2,-1.169226e1
2.120000e1,3.431250e2,-1.079703e1
2.123333e1,3.428867e2,-5.417000e0
2.126667e1,3.427639e2,-1.673618e0
2.130000e1,3.427751e2,3.279508e-1
