t,x,vx
1.630000e1,2.895218e2,5.502662e1
1.633333e1,2.911278e2,3.622899e1
1.636667e1,2.919370e2,1.874914e1
1.640000e1,2.923778e2,1.052386e1
1.643333e1,2.926386e2,5.302286e0
1.646667e1,2.927313e2,2.594037e0
1.650000e1,2.928115e2,2.020661e0
1.653333e1,2.928660e2,1.635582e0
1.656667e1,2.929206e2,9.312785e-1
1.660000e1,2.929281e2,-4.067977e-2
1.663333e1,2.929179e2,-2.362134e0
1.666667e1,2.927706e2,-1.014140e1
1.670000e1,2.922418e2,-1.007792e1
1.673333e1,2.920987e2,-2.143666e0
1.676667e1,2.920989e2,-2.136403e-1
1.680000e1,2.920845e2,-5.247245e-1
1.683333e1,2.920639e2,-4.167764e-1
1.686667e1,2.920567e2,-7.304505e-1
1.690000e1,2.920152e2,-1.185827e0
1.693333e1,2.919776e2,-9.106219e-1
1.696667e1,2.919545e2,-6.961613e-1
1.700000e1,2.919312e2,-1.503250e0
1.703333e1,2.918543e2,-2.260475e0
1.706667e1,2.917805e2,-1.386895e0
1.710000e1,2.917618e2,4.126511e-1
1.713333e1,2.918080e2,3.732451e1
1.716667e1,2.942501e2,8.005872e1
1.720000e1,2.971453e2,1.010649e2
1.723333e1,3.009878e2,1.065855e2
1.726667e1,3.042510e2,8.096698e1
1.730000e1,3.063856e2,5.951638e1
1.733333e1,3.082188e2,4.480066e1
1.736667e1,3.093723e2,2.584742e1
1.740000e1,3.099419e2,1.367735e1
1.743333e1,3.102841e2,6.808102e0
1.746667e1,3.103958e2,2.911708e0
1.750000e1,3.104782e2,2.272213e0
1.753333e1,3.105473e2,7.246651e-1
1.756667e1,3.105265e2,2.190664e-1
1.760000e1,3.105619e2,1.158009e-2
1.763333e1,3.105273e2,-1.042813e0
1.766667e1,3.104924e2,-7.928762e0
1.770000e1,3.099987e2,-1.317261e1
1.773333e1,3.096142e2,-5.255547e0
1.776667e1,3.096483e2,1.312188e-1
1.780000e1,3.096229e2,-6.039736e-1
1.783333e1,3.096081e2,-1.168524e-1
1.786667e1,3.096151e2,1.303892e-1
1.790000e1,3.096168e2,-6.533124e-2
1.793333e1,3.096108e2,3.573151e-2
1.796667e1,3.096191e2,6.197769e-2
1.800000e1,3.096149e2,1.902626e-2
1.803333e1,3.096204e2,8.506088e-2
1.806667e1,3.096206e2,4.946766e-2
1.810000e1,3.096237e2,-5.605162e-1
1.813333e1,3.095832e2,2.033367e1
1.816667e1,3.109793e2,5.999287e1
1.820000e1,3.135827e2,9.213684e1
1.823333e1,3.171217e2,1.100507e2
1.826667e1,3.209194e2,9.274337e1
1.830000e1,3.233046e2,6.294968e1
1.833333e1,3.251161e2,4.974941e1
1.836667e1,3.266213e2,3.324568e1
1.840000e1,3.273325e2,1.618392e1
1.843333e1,3.277002e2,9.097838e0
1.846667e1,3.279390e2,4.770917e0
1.850000e1,3.280183e2,2.053140e0
1.853333e1,3.280759e2,1.640652e0
1.856667e1,3.281276e2,3.991239e-1
1.860000e1,3.281025e2,1.420127e-1
1.863333e1,3.281371e2,8.201597e-1
1.866667e1,3.281572e2,-3.088030e0
1.870000e1,3.279312e2,-1.082095e1
1.873333e1,3.274358e2,-9.223339e0
1.876667e1,3.273163e2,-2.371104e0
1.880000e1,3.272777e2,-9.421490e-1
1.883333e1,3.272535e2,-1.167932e0
1.886667e1,3.271998e2,-8.683297e-1
1.890000e1,3.271956e2,-6.727282e-1
1.893333e1,3.271550e2,-9.833656e-1
1.896667e1,3.271301e2,-4.492633e-1
1.900000e1,3.271250e2,-1.164940e0
1.903333e1,3.270524e2,-2.733385e0
1.906667e1,3.269428e2,-2.709938e0
1.910000e1,3.268718e2,-1.424836e0
1.913333e1,3.268478e2,4.156038e0
1.916667e1,3.271488e2,4.401809e1
1.920000e1,3.297824e2,8.192973e1
1.923333e1,3.326108e2,9.881592e1
1.926667e1,3.363701e2,1.049039e2
1.930000e1,3.396044e2,7.680655e1
1.933333e1,3.414905e2,5.347032e1
1.936667e1,3.431691e2,4.079557e1
1.940000e1,3.442102e2,2.319300e1
1.943333e1,3.447153e2,1.157640e1
1.946667e1,3.449820e2,6.832914e0
1.950000e1,3.451708e2,4.440318e0
1.953333e1,3.452780e2,2.159884e0
1.956667e1,3.453148e2,9.464378e-1
1.960000e1,3.453411e2,7.825895e-1
1.963333e1,3.453670e2,2.031639e-1
1.966667e1,3.453546e2,-1.704038e0
1.970000e1,3.452534e2,-8.592667e0
1.973333e1,3.447818e2,-9.986516e0
1.976667e1,3.445876e2,-3.351795e0
1.980000e1,3.445583e2,-1.039170e0
1.983333e1,3.445183e2,-8.624467e-1
1.986667e1,3.445008e2,-4.810089e-1
1.990000e1,3.444863e2,-1.348693e0
1.993333e1,3.444109e2,-1.933616e0
1.996667e1,3.443574e2,-2.100727e0
2.000000e1,3.442709e2,-2.272571e0
2.003333e1,3.442059e2,-1.948422e0
2.006667e1,3.441410e2,-2.234644e0
2.010000e1,3.440569e2,-3.055157e0
2.013333e1,3.439373e2,-2.190885e0
2.016667e1,3.439108e2,3.229195e1
2.020000e1,3.460901e2,7.374062e1
2.023333e1,3.488269e2,9.548698e1
2.026667e1,3.524559e2,1.099431e2
2.030000e1,3.561564e2,8.670572e1
2.033333e1,3.582363e2,5.857312e1
2.036667e1,3.600613e2,4.774962e1
2.040000e1,3.614196e2,2.978325e1
2.043333e1,3.620468e2,1.388332e1
2.046667e1,3.623452e2,7.769685e0
2.050000e1,3.625648e2,4.785471e0
2.053333e1,3.626642e2,1.696291e0
2.056667e1,3.626779e2,3.745003e-1
2.060000e1,3.626892e2,3.689771e-1
2.063333e1,3.627025e2,3.806362e-1
2.066667e1,3.627145e2,-6.293494e-1
2.070000e1,3.626605e2,-7.503862e0
2.073333e1,3.622143e2,-1.263162e1
2.076667e1,3.618184e2,-5.838014e0
2.080000e1,3.618251e2,-1.107993e-1
2.083333e1,3.618110e2,-5.576173e-1
2.086667e1,3.617879e2,-8.435410e-1
2.090000e1,3.617548e2,-7.177359e-1
2.093333e1,3.617400e2,-1.741133e0
2.096667e1,3.616387e2,-3.680864e0
2.100000e1,3.614947e2,-4.150880e0
2.103333e1,3.613620e2,-3.422855e0
2.106667e1,3.612665e2,-1.484475e0
2.110000e1,3.612630e2,-1.085535e0
2.113333e1,3.611941e2,-2.595748e0
2.116667e1,3.610900e2,1.228038e1
2.120000e1,3.620128e2,5.632185e1
2.123333e1,3.648448e2,9.392545e1
2.126667e1,3.682745e2,1.098202e2
